@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute accLH {0,1,2,3,4,5}
@attribute buttonsLH {0,1,2,3}
@attribute accRH {0,1,2,3,4,5}
@attribute buttonsRH {0,1,2,3}

@data
2704,'2018/04/23 22:51:53:653',122,694,569,401,0,0,694,569,401,0,0,?,?,?,?
2705,'2018/04/23 22:51:53:747',122,694,569,401,0,0,710,538,382,0,0,?,?,?,?
2706,'2018/04/23 22:51:53:749',122,694,569,401,0,0,710,538,382,0,0,?,?,?,?
2707,'2018/04/23 22:51:53:845',122,749,597,425,0,0,749,597,425,0,0,?,?,?,?
2708,'2018/04/23 22:51:53:942',122,737,593,409,0,0,737,593,409,0,0,?,?,?,?
2709,'2018/04/23 22:51:54:038',122,721,585,421,0,0,721,585,421,0,0,?,?,?,?
2710,'2018/04/23 22:51:54:133',122,718,585,429,0,0,718,585,429,0,0,?,?,?,?
2711,'2018/04/23 22:51:54:229',122,718,581,417,0,0,718,581,417,0,0,?,?,?,?
2712,'2018/04/23 22:51:54:326',122,725,589,409,0,0,725,589,409,0,0,?,?,?,?
2713,'2018/04/23 22:51:54:421',122,718,581,409,0,0,718,581,409,0,0,?,?,?,?
2714,'2018/04/23 22:52:04:310',123,359,499,273,0,0,359,499,273,0,0,?,?,?,?
2715,'2018/04/23 22:52:04:406',123,351,534,277,0,0,351,534,277,0,0,?,?,?,?
2716,'2018/04/23 22:52:04:500',123,343,507,296,0,0,343,507,296,0,0,?,?,?,?
2717,'2018/04/23 22:52:04:597',123,359,507,316,0,0,359,507,316,0,0,?,?,?,?
2718,'2018/04/23 22:52:04:693',123,362,519,300,0,0,362,519,300,0,0,?,?,?,?
2719,'2018/04/23 22:52:04:788',123,362,519,300,0,0,378,519,288,0,0,?,?,?,?
2720,'2018/04/23 22:52:04:790',123,362,519,300,0,0,378,519,288,0,0,?,?,?,?
2721,'2018/04/23 22:52:04:884',123,362,519,300,0,0,366,522,292,0,0,?,?,?,?
2722,'2018/04/23 22:52:04:886',123,362,519,300,0,0,366,522,292,0,0,?,?,?,?
2723,'2018/04/23 22:52:04:983',123,343,503,316,0,0,343,503,316,0,0,?,?,?,?
2724,'2018/04/23 22:52:05:077',123,316,491,327,0,0,316,491,327,0,0,?,?,?,?
2725,'2018/04/23 22:52:05:173',123,312,479,323,0,0,312,479,323,0,0,?,?,?,?
2726,'2018/04/23 22:52:05:268',123,312,479,323,0,0,351,519,300,0,0,?,?,?,?
2727,'2018/04/23 22:52:05:270',123,312,479,323,0,0,351,519,300,0,0,?,?,?,?
2728,'2018/04/23 22:52:05:364',123,308,468,351,0,0,308,468,351,0,0,?,?,?,?
2729,'2018/04/23 22:52:05:461',123,308,468,347,0,0,308,468,347,0,0,?,?,?,?
2730,'2018/04/23 22:52:05:558',123,304,456,347,0,0,304,456,347,0,0,?,?,?,?
2731,'2018/04/23 22:52:05:653',123,300,460,355,0,0,300,460,355,0,0,?,?,?,?
2732,'2018/04/23 22:52:05:750',123,296,456,359,0,0,296,456,359,0,0,?,?,?,?
2733,'2018/04/23 22:52:05:846',123,300,456,370,0,0,300,456,370,0,0,?,?,?,?
2734,'2018/04/23 22:52:05:940',123,296,452,370,0,0,296,452,370,0,0,?,?,?,?
2735,'2018/04/23 22:52:06:037',123,292,448,366,0,0,292,448,366,0,0,?,?,?,?
2736,'2018/04/23 22:52:06:132',123,288,448,366,0,0,288,448,366,0,0,?,?,?,?
2737,'2018/04/23 22:52:06:228',123,288,448,366,0,0,339,511,312,0,0,?,?,?,?
2738,'2018/04/23 22:52:06:230',123,288,448,366,0,0,339,511,312,0,0,?,?,?,?
2739,'2018/04/23 22:52:06:323',123,288,448,366,0,0,343,511,312,0,0,?,?,?,?
2740,'2018/04/23 22:52:06:326',123,288,448,366,0,0,343,511,312,0,0,?,?,?,?
2741,'2018/04/23 22:52:06:422',123,300,444,378,0,0,300,444,378,0,0,?,?,?,?
2742,'2018/04/23 22:52:06:518',123,288,448,366,0,0,288,448,366,0,0,?,?,?,?
2743,'2018/04/23 22:52:06:613',123,288,448,370,0,0,288,448,370,0,0,?,?,?,?
2744,'2018/04/23 22:52:06:708',123,288,448,370,0,0,343,503,316,0,0,?,?,?,?
2745,'2018/04/23 22:52:06:711',123,288,448,370,0,0,343,503,316,0,0,?,?,?,?
2746,'2018/04/23 22:52:06:805',123,292,444,378,0,0,292,444,378,0,0,?,?,?,?
2747,'2018/04/23 22:52:06:901',123,296,444,374,0,0,296,444,374,0,0,?,?,?,?
2748,'2018/04/23 22:52:06:998',123,296,437,370,0,0,296,437,370,0,0,?,?,?,?
2749,'2018/04/23 22:52:07:094',123,300,444,359,0,0,300,444,359,0,0,?,?,?,?
2750,'2018/04/23 22:52:07:190',123,280,444,362,0,0,280,444,362,0,0,?,?,?,?
2751,'2018/04/23 22:52:07:285',123,292,440,378,0,0,292,440,378,0,0,?,?,?,?
2752,'2018/04/23 22:52:07:381',123,292,433,378,0,0,292,433,378,0,0,?,?,?,?
2753,'2018/04/23 22:52:07:477',123,277,440,382,0,0,277,440,382,0,0,?,?,?,?
2754,'2018/04/23 22:52:07:574',123,292,440,409,0,0,292,440,409,0,0,?,?,?,?
2755,'2018/04/23 22:52:07:668',123,292,440,409,0,0,339,511,308,0,0,?,?,?,?
2756,'2018/04/23 22:52:07:670',123,292,440,409,0,0,339,511,308,0,0,?,?,?,?
2757,'2018/04/23 22:52:07:764',123,292,440,409,0,0,335,507,312,0,0,?,?,?,?
2758,'2018/04/23 22:52:07:766',123,292,440,409,0,0,335,507,312,0,0,?,?,?,?
2759,'2018/04/23 22:52:07:862',123,280,437,398,0,0,280,437,398,0,0,?,?,?,?
2760,'2018/04/23 22:52:07:957',123,284,425,409,0,0,284,425,409,0,0,?,?,?,?
2761,'2018/04/23 22:52:08:054',123,280,421,405,0,0,280,421,405,0,0,?,?,?,?
2762,'2018/04/23 22:52:08:148',123,280,421,405,0,0,331,499,323,0,0,?,?,?,?
2763,'2018/04/23 22:52:08:150',123,280,421,405,0,0,331,499,323,0,0,?,?,?,?
2764,'2018/04/23 22:52:08:246',123,284,421,398,0,0,284,421,398,0,0,?,?,?,?
2765,'2018/04/23 22:52:08:342',123,284,425,398,0,0,284,425,398,0,0,?,?,?,?
2766,'2018/04/23 22:52:08:438',123,280,421,394,0,0,280,421,394,0,0,?,?,?,?
2767,'2018/04/23 22:52:08:534',123,284,429,401,0,0,284,429,401,0,0,?,?,?,?
2768,'2018/04/23 22:52:08:633',123,284,421,413,0,0,284,421,413,0,0,?,?,?,?
2769,'2018/04/23 22:52:08:725',123,277,421,401,0,0,277,421,401,0,0,?,?,?,?
2770,'2018/04/23 22:52:08:822',123,280,425,398,0,0,280,425,398,0,0,?,?,?,?
2771,'2018/04/23 22:53:24:776',124,503,511,253,0,0,503,511,253,0,0,?,?,?,?
2772,'2018/04/23 22:53:24:872',124,503,507,253,0,0,503,507,253,0,0,?,?,?,?
2773,'2018/04/23 22:53:24:968',124,507,507,253,0,0,507,507,253,0,0,?,?,?,?
2774,'2018/04/23 22:53:25:066',124,503,511,253,0,0,503,511,253,0,0,?,?,?,?
2775,'2018/04/23 22:53:25:157',124,503,511,253,0,0,499,476,249,0,0,?,?,?,?
2776,'2018/04/23 22:53:25:159',124,503,511,253,0,0,499,476,249,0,0,?,?,?,?
2777,'2018/04/23 22:53:25:255',124,507,511,253,0,0,507,511,253,0,0,?,?,?,?
2778,'2018/04/23 22:53:25:351',124,507,511,253,0,0,507,511,253,0,0,?,?,?,?
2779,'2018/04/23 22:53:25:449',124,507,507,253,0,0,507,507,253,0,0,?,?,?,?
2780,'2018/04/23 22:53:25:544',124,503,511,253,0,0,503,511,253,0,0,?,?,?,?
2781,'2018/04/23 22:53:25:640',124,507,507,253,0,0,507,507,253,0,0,?,?,?,?
2782,'2018/04/23 22:53:25:734',124,507,507,253,0,0,499,472,253,0,0,?,?,?,?
2783,'2018/04/23 22:53:25:738',124,507,507,253,0,0,499,472,253,0,0,?,?,?,?
2784,'2018/04/23 22:53:25:834',124,507,507,253,0,0,507,507,253,0,0,?,?,?,?
2785,'2018/04/23 22:53:25:927',124,503,511,253,0,0,503,511,253,0,0,?,?,?,?
2786,'2018/04/23 22:53:26:024',124,507,507,253,0,0,507,507,253,0,0,?,?,?,?
2787,'2018/04/23 22:53:26:117',124,507,507,253,0,0,499,476,253,0,0,?,?,?,?
2788,'2018/04/23 22:53:26:119',124,507,507,253,0,0,499,476,253,0,0,?,?,?,?
2789,'2018/04/23 22:53:26:215',124,503,511,253,0,0,503,511,253,0,0,?,?,?,?
2790,'2018/04/23 23:11:01:407',125,538,628,296,0,0,503,515,249,0,0,?,1,?,?
2791,'2018/04/23 23:11:01:411',125,538,628,296,0,0,503,515,249,0,0,?,1,?,?
2792,'2018/04/23 23:11:01:506',125,538,632,296,0,0,538,632,296,0,0,?,1,?,?
2793,'2018/04/23 23:11:01:601',125,534,608,280,0,0,534,608,280,0,0,?,1,?,?
2794,'2018/04/23 23:11:01:696',125,542,616,292,0,0,542,616,292,0,0,?,1,?,?
2795,'2018/04/23 23:11:01:793',125,538,612,284,0,0,538,612,284,0,0,?,1,?,?
2796,'2018/04/23 23:11:01:887',125,538,612,284,0,0,499,511,249,0,0,?,1,?,?
2797,'2018/04/23 23:11:01:889',125,538,612,284,0,0,499,511,249,0,0,?,1,?,?
2798,'2018/04/23 23:11:01:985',125,534,612,288,0,0,534,612,288,0,0,?,1,?,?
2799,'2018/04/23 23:11:02:081',125,546,620,288,0,0,546,620,288,0,0,?,1,?,?
2800,'2018/04/23 23:11:02:176',125,530,616,296,0,0,530,616,296,0,0,?,1,?,?
2801,'2018/04/23 23:11:02:274',125,522,616,284,0,0,522,616,284,0,0,?,1,?,?
2802,'2018/04/23 23:11:02:366',125,522,616,284,0,0,499,515,253,0,0,?,1,?,?
2803,'2018/04/23 23:11:02:368',125,522,616,284,0,0,499,515,253,0,0,?,1,?,?
2804,'2018/04/23 23:11:02:467',125,526,616,292,0,0,526,616,292,0,0,?,1,?,?
2805,'2018/04/23 23:11:02:559',125,534,628,296,0,0,534,628,296,0,0,?,1,?,?
2806,'2018/04/23 23:11:02:657',125,522,608,284,0,0,522,608,284,0,0,?,1,?,?
2807,'2018/04/23 23:11:02:752',125,542,624,288,0,0,542,624,288,0,0,?,1,?,?
2808,'2018/04/23 23:11:02:847',125,542,624,288,0,0,499,515,249,0,0,?,1,?,?
2809,'2018/04/23 23:11:02:849',125,542,624,288,0,0,499,515,249,0,0,?,1,?,?
2810,'2018/04/23 23:11:31:647',126,519,538,261,1,0,499,515,249,0,0,?,2,?,?
2811,'2018/04/23 23:11:31:650',126,519,538,261,1,0,499,515,249,0,0,?,2,?,?
2812,'2018/04/23 23:11:31:744',126,515,538,261,1,0,515,538,261,1,0,?,2,?,?
2813,'2018/04/23 23:11:31:840',126,499,538,257,1,0,499,538,257,1,0,?,2,?,?
2814,'2018/04/23 23:11:31:936',126,511,534,261,1,0,511,534,261,1,0,?,2,?,?
2815,'2018/04/23 23:11:32:034',126,503,542,261,1,0,503,542,261,1,0,?,2,?,?
2816,'2018/04/23 23:11:32:126',126,503,542,261,1,0,499,515,249,0,0,?,2,?,?
2817,'2018/04/23 23:11:32:129',126,503,542,261,1,0,499,515,249,0,0,?,2,?,?
2818,'2018/04/23 23:11:32:224',126,495,538,269,1,0,495,538,269,1,0,?,2,?,?
2819,'2018/04/23 23:11:32:320',126,511,526,241,1,0,511,526,241,1,0,?,2,?,?
2820,'2018/04/23 23:11:32:416',126,499,530,261,1,0,499,530,261,1,0,?,2,?,?
2821,'2018/04/23 23:11:32:513',126,507,522,241,1,0,507,522,241,1,0,?,2,?,?
2822,'2018/04/23 23:11:32:607',126,507,522,241,1,0,503,515,249,0,0,?,2,?,?
2823,'2018/04/23 23:11:32:609',126,507,522,241,1,0,503,515,249,0,0,?,2,?,?
2824,'2018/04/23 23:11:32:704',126,503,519,249,1,0,503,519,249,1,0,?,2,?,?
2825,'2018/04/23 23:11:32:801',126,507,526,261,1,0,507,526,261,1,0,?,2,?,?
2826,'2018/04/23 23:11:32:900',126,499,507,253,1,0,499,507,253,1,0,?,2,?,?
2827,'2018/04/23 23:11:32:992',126,495,526,253,1,0,495,526,253,1,0,?,2,?,?
2828,'2018/04/23 23:11:33:088',126,495,526,253,1,0,499,515,249,0,0,?,2,?,?
2829,'2018/04/23 23:11:33:090',126,495,526,253,1,0,499,515,249,0,0,?,2,?,?
2830,'2018/04/23 23:11:33:183',126,499,522,265,1,0,499,522,265,1,0,?,2,?,?
2831,'2018/04/23 23:11:33:280',126,483,526,245,1,0,483,526,245,1,0,?,2,?,?
2832,'2018/04/23 23:11:33:377',126,515,526,253,1,0,515,526,253,1,0,?,2,?,?
2833,'2018/04/23 23:11:33:473',126,491,522,253,1,0,491,522,253,1,0,?,2,?,?
2834,'2018/04/23 23:11:33:566',126,491,522,253,1,0,499,515,249,0,0,?,2,?,?
2835,'2018/04/23 23:11:33:569',126,491,522,253,1,0,499,515,249,0,0,?,2,?,?
2836,'2018/04/23 23:11:33:664',126,487,526,257,1,0,487,526,257,1,0,?,2,?,?
2837,'2018/04/23 23:11:33:760',126,515,519,249,1,0,515,519,249,1,0,?,2,?,?
2838,'2018/04/23 23:11:33:856',126,479,519,249,1,0,479,519,249,1,0,?,2,?,?
2839,'2018/04/23 23:11:33:952',126,511,515,249,1,0,511,515,249,1,0,?,2,?,?
2840,'2018/04/23 23:11:34:046',126,511,515,249,1,0,499,515,253,0,0,?,2,?,?
2841,'2018/04/23 23:11:34:049',126,511,515,249,1,0,499,515,253,0,0,?,2,?,?
2842,'2018/04/23 23:11:34:144',126,503,526,257,1,0,503,526,257,1,0,?,2,?,?
2843,'2018/04/23 23:11:34:240',126,499,526,261,1,0,499,526,261,1,0,?,2,?,?
2844,'2018/04/23 23:11:34:336',126,495,530,257,1,0,495,530,257,1,0,?,2,?,?
2845,'2018/04/23 23:11:34:432',126,507,519,245,1,0,507,519,245,1,0,?,2,?,?
2846,'2018/04/23 23:11:34:526',126,507,519,245,1,0,499,515,249,0,0,?,2,?,?
2847,'2018/04/23 23:11:34:529',126,507,519,245,1,0,499,515,249,0,0,?,2,?,?
2848,'2018/04/23 23:11:34:624',126,515,519,241,1,0,515,519,241,1,0,?,2,?,?
2849,'2018/04/23 23:11:34:720',126,472,519,269,1,0,472,519,269,1,0,?,2,?,?
2850,'2018/04/23 23:11:34:816',126,558,530,218,1,0,558,530,218,1,0,?,2,?,?
2851,'2018/04/23 23:11:34:911',126,507,522,241,1,0,507,522,241,1,0,?,2,?,?
2852,'2018/04/23 23:11:35:006',126,507,522,241,1,0,499,515,249,0,0,?,2,?,?
2853,'2018/04/23 23:11:35:008',126,507,522,241,1,0,499,515,249,0,0,?,2,?,?
2854,'2018/04/23 23:11:35:104',126,542,515,249,1,0,542,515,249,1,0,?,2,?,?
2855,'2018/04/23 23:11:35:199',126,472,515,280,1,0,472,515,280,1,0,?,2,?,?
2856,'2018/04/23 23:11:35:296',126,503,515,222,1,0,503,515,222,1,0,?,2,?,?
2857,'2018/04/23 23:11:35:393',126,495,519,273,1,0,495,519,273,1,0,?,2,?,?
2858,'2018/04/23 23:11:35:486',126,495,519,273,1,0,499,511,253,0,0,?,2,?,?
2859,'2018/04/23 23:11:35:489',126,495,519,273,1,0,499,511,253,0,0,?,2,?,?
2860,'2018/04/23 23:11:35:583',126,491,511,261,1,0,491,511,261,1,0,?,2,?,?
2861,'2018/04/23 23:11:41:247',127,542,495,261,0,1,503,515,249,0,0,?,3,?,?
2862,'2018/04/23 23:11:41:251',127,542,495,261,0,1,503,515,249,0,0,?,3,?,?
2863,'2018/04/23 23:11:41:346',127,542,503,261,0,1,542,503,261,0,1,?,3,?,?
2864,'2018/04/23 23:11:41:439',127,530,507,261,0,1,530,507,261,0,1,?,3,?,?
2865,'2018/04/23 23:11:41:536',127,538,503,249,0,1,538,503,249,0,1,?,3,?,?
2866,'2018/04/23 23:11:41:632',127,538,491,253,0,1,538,491,253,0,1,?,3,?,?
2867,'2018/04/23 23:11:41:726',127,538,491,253,0,1,503,515,249,0,0,?,3,?,?
2868,'2018/04/23 23:11:41:728',127,538,491,253,0,1,503,515,249,0,0,?,3,?,?
2869,'2018/04/23 23:11:41:824',127,534,495,269,0,1,534,495,269,0,1,?,3,?,?
2870,'2018/04/23 23:11:41:920',127,538,503,261,0,1,538,503,261,0,1,?,3,?,?
2871,'2018/04/23 23:11:42:019',127,542,503,257,0,1,542,503,257,0,1,?,3,?,?
2872,'2018/04/23 23:11:42:112',127,530,503,249,0,1,530,503,249,0,1,?,3,?,?
2873,'2018/04/23 23:11:42:206',127,530,503,249,0,1,499,515,253,0,0,?,3,?,?
2874,'2018/04/23 23:11:42:209',127,530,503,249,0,1,499,515,253,0,0,?,3,?,?
2875,'2018/04/23 23:11:42:305',127,546,499,280,0,1,546,499,280,0,1,?,3,?,?
2876,'2018/04/23 23:11:42:400',127,597,499,238,0,1,597,499,238,0,1,?,3,?,?
2877,'2018/04/23 23:11:42:497',127,538,499,277,0,1,538,499,277,0,1,?,3,?,?
2878,'2018/04/23 23:11:42:592',127,546,511,265,0,1,546,511,265,0,1,?,3,?,?
2879,'2018/04/23 23:11:42:687',127,546,511,265,0,1,503,515,249,0,0,?,3,?,?
2880,'2018/04/23 23:11:42:689',127,546,511,265,0,1,503,515,249,0,0,?,3,?,?
2881,'2018/04/23 23:11:42:784',127,538,511,265,0,1,538,511,265,0,1,?,3,?,?
2882,'2018/04/23 23:11:42:881',127,561,491,245,0,1,561,491,245,0,1,?,3,?,?
2883,'2018/04/23 23:11:42:976',127,538,495,261,0,1,538,495,261,0,1,?,3,?,?
2884,'2018/04/23 23:11:43:073',127,558,499,245,0,1,558,499,245,0,1,?,3,?,?
2885,'2018/04/23 23:11:43:166',127,558,499,245,0,1,503,515,249,0,0,?,3,?,?
2886,'2018/04/23 23:11:43:168',127,558,499,245,0,1,503,515,249,0,0,?,3,?,?
2887,'2018/04/23 23:11:43:265',127,550,511,257,0,1,550,511,257,0,1,?,3,?,?
2888,'2018/04/23 23:11:43:360',127,542,503,265,0,1,542,503,265,0,1,?,3,?,?
2889,'2018/04/23 23:11:43:457',127,538,495,265,0,1,538,495,265,0,1,?,3,?,?
2890,'2018/04/23 23:11:43:552',127,565,491,241,0,1,565,491,241,0,1,?,3,?,?
2891,'2018/04/23 23:11:43:647',127,565,491,241,0,1,499,511,249,0,0,?,3,?,?
2892,'2018/04/23 23:11:43:651',127,565,491,241,0,1,499,511,249,0,0,?,3,?,?
2893,'2018/04/23 23:11:43:745',127,561,487,241,0,1,561,487,241,0,1,?,3,?,?
2894,'2018/04/23 23:11:43:840',127,542,499,269,0,1,542,499,269,0,1,?,3,?,?
2895,'2018/04/23 23:11:43:936',127,542,511,253,0,1,542,511,253,0,1,?,3,?,?
2896,'2018/04/23 23:11:44:032',127,554,499,265,0,1,554,499,265,0,1,?,3,?,?
2897,'2018/04/23 23:11:44:127',127,554,499,265,0,1,503,515,249,0,0,?,3,?,?
2898,'2018/04/23 23:11:44:129',127,554,499,265,0,1,503,515,249,0,0,?,3,?,?
2899,'2018/04/23 23:11:44:224',127,550,495,261,0,1,550,495,261,0,1,?,3,?,?
2900,'2018/04/23 23:11:44:320',127,558,495,269,0,1,558,495,269,0,1,?,3,?,?
2901,'2018/04/23 23:11:44:417',127,561,491,245,0,1,561,491,245,0,1,?,3,?,?
2902,'2018/04/23 23:11:44:513',127,550,503,273,0,1,550,503,273,0,1,?,3,?,?
2903,'2018/04/23 23:11:44:607',127,550,503,273,0,1,503,515,253,0,0,?,3,?,?
2904,'2018/04/23 23:11:44:609',127,550,503,273,0,1,503,515,253,0,0,?,3,?,?
2905,'2018/04/23 23:11:44:705',127,546,503,269,0,1,546,503,269,0,1,?,3,?,?
2906,'2018/04/23 23:11:44:803',127,534,507,261,0,1,534,507,261,0,1,?,3,?,?
2907,'2018/04/23 23:11:44:897',127,581,495,230,0,1,581,495,230,0,1,?,3,?,?
2908,'2018/04/23 23:11:44:992',127,534,495,284,0,1,534,495,284,0,1,?,3,?,?
2909,'2018/04/23 23:11:45:087',127,534,495,284,0,1,499,511,249,0,0,?,3,?,?
2910,'2018/04/23 23:11:45:090',127,534,495,284,0,1,499,511,249,0,0,?,3,?,?
2911,'2018/04/23 23:11:45:184',127,538,491,269,0,1,538,491,269,0,1,?,3,?,?
2912,'2018/04/23 23:11:45:281',127,565,507,257,0,1,565,507,257,0,1,?,3,?,?
2913,'2018/04/23 23:11:45:376',127,554,499,261,0,1,554,499,261,0,1,?,3,?,?
2914,'2018/04/23 23:11:45:472',127,534,503,265,0,1,534,503,265,0,1,?,3,?,?
2915,'2018/04/23 23:11:45:567',127,534,503,265,0,1,503,511,249,0,0,?,3,?,?
2916,'2018/04/23 23:11:45:570',127,534,503,265,0,1,503,511,249,0,0,?,3,?,?
2917,'2018/04/23 23:11:45:664',127,530,495,261,0,1,530,495,261,0,1,?,3,?,?
2918,'2018/04/23 23:11:45:760',127,565,487,245,0,1,565,487,245,0,1,?,3,?,?
2919,'2018/04/23 23:11:45:856',127,550,503,277,0,1,550,503,277,0,1,?,3,?,?
2920,'2018/04/23 23:11:45:953',127,534,503,261,0,1,534,503,261,0,1,?,3,?,?
2921,'2018/04/23 23:11:46:047',127,534,503,261,0,1,499,515,253,0,0,?,3,?,?
2922,'2018/04/23 23:11:46:049',127,534,503,261,0,1,499,515,253,0,0,?,3,?,?
2923,'2018/04/23 23:11:46:144',127,542,511,245,0,1,542,511,245,0,1,?,3,?,?
2924,'2018/04/23 23:11:46:240',127,561,503,269,0,1,561,503,269,0,1,?,3,?,?
2925,'2018/04/23 23:11:46:336',127,542,499,261,0,1,542,499,261,0,1,?,3,?,?
2926,'2018/04/23 23:11:46:432',127,565,491,245,0,1,565,491,245,0,1,?,3,?,?
2927,'2018/04/23 23:11:46:527',127,565,491,245,0,1,499,515,249,0,0,?,3,?,?
2928,'2018/04/23 23:11:46:532',127,565,491,245,0,1,499,515,249,0,0,?,3,?,?
2929,'2018/04/23 23:14:41:835',128,491,499,238,0,0,491,499,238,0,0,?,?,?,1
2930,'2018/04/23 23:14:41:927',128,515,460,253,0,0,491,499,238,0,0,?,?,?,1
2931,'2018/04/23 23:14:41:931',128,515,460,253,0,0,491,499,238,0,0,?,?,?,1
2932,'2018/04/23 23:14:42:024',128,519,460,253,0,0,491,499,238,0,0,?,?,?,1
2933,'2018/04/23 23:14:42:026',128,519,460,253,0,0,491,499,238,0,0,?,?,?,1
2934,'2018/04/23 23:14:42:122',128,440,483,273,0,0,440,483,273,0,0,?,?,?,1
2935,'2018/04/23 23:14:42:217',128,487,515,191,0,0,487,515,191,0,0,?,?,?,1
2936,'2018/04/23 23:14:42:313',128,437,476,323,0,0,437,476,323,0,0,?,?,?,1
2937,'2018/04/23 23:14:42:407',128,519,460,253,0,0,437,476,323,0,0,?,?,?,1
2938,'2018/04/23 23:14:42:409',128,519,460,253,0,0,437,476,323,0,0,?,?,?,1
2939,'2018/04/23 23:14:42:504',128,519,460,253,0,0,437,476,323,0,0,?,?,?,1
2940,'2018/04/23 23:14:42:508',128,519,460,253,0,0,437,476,323,0,0,?,?,?,1
2941,'2018/04/23 23:14:42:601',128,468,515,187,0,0,468,515,187,0,0,?,?,?,1
2942,'2018/04/23 23:14:42:697',128,452,479,327,0,0,452,479,327,0,0,?,?,?,1
2943,'2018/04/23 23:14:42:794',128,456,511,199,0,0,456,511,199,0,0,?,?,?,1
2944,'2018/04/23 23:14:42:888',128,519,460,253,0,0,456,511,199,0,0,?,?,?,1
2945,'2018/04/23 23:14:42:891',128,519,460,253,0,0,456,511,199,0,0,?,?,?,1
2946,'2018/04/23 23:14:42:983',128,519,464,253,0,0,456,511,199,0,0,?,?,?,1
2947,'2018/04/23 23:14:42:985',128,519,464,253,0,0,456,511,199,0,0,?,?,?,1
2948,'2018/04/23 23:14:43:081',128,468,483,304,0,0,468,483,304,0,0,?,?,?,1
2949,'2018/04/23 23:14:43:181',128,448,507,230,0,0,448,507,230,0,0,?,?,?,1
2950,'2018/04/23 23:14:43:275',128,472,491,257,0,0,472,491,257,0,0,?,?,?,1
2951,'2018/04/23 23:14:43:368',128,515,460,253,0,0,472,491,257,0,0,?,?,?,1
2952,'2018/04/23 23:14:43:370',128,515,460,253,0,0,472,491,257,0,0,?,?,?,1
2953,'2018/04/23 23:14:43:464',128,519,460,253,0,0,472,491,257,0,0,?,?,?,1
2954,'2018/04/23 23:14:43:467',128,519,460,253,0,0,472,491,257,0,0,?,?,?,1
2955,'2018/04/23 23:14:43:561',128,448,495,245,0,0,448,495,245,0,0,?,?,?,1
2956,'2018/04/23 23:14:43:658',128,479,507,230,0,0,479,507,230,0,0,?,?,?,1
2957,'2018/04/23 23:14:43:754',128,433,479,296,0,0,433,479,296,0,0,?,?,?,1
2958,'2018/04/23 23:14:43:849',128,519,460,253,0,0,433,479,296,0,0,?,?,?,1
2959,'2018/04/23 23:14:43:851',128,519,460,253,0,0,433,479,296,0,0,?,?,?,1
2960,'2018/04/23 23:14:43:944',128,522,460,253,0,0,433,479,296,0,0,?,?,?,1
2961,'2018/04/23 23:14:43:950',128,522,460,253,0,0,433,479,296,0,0,?,?,?,1
2962,'2018/04/23 23:14:44:042',128,476,507,202,0,0,476,507,202,0,0,?,?,?,1
2963,'2018/04/23 23:14:44:138',128,437,476,319,0,0,437,476,319,0,0,?,?,?,1
2964,'2018/04/23 23:14:44:235',128,468,507,199,0,0,468,507,199,0,0,?,?,?,1
2965,'2018/04/23 23:14:44:328',128,519,460,253,0,0,468,507,199,0,0,?,?,?,1
2966,'2018/04/23 23:14:44:330',128,519,460,253,0,0,468,507,199,0,0,?,?,?,1
2967,'2018/04/23 23:14:49:513',129,468,519,249,1,0,468,519,249,1,0,?,?,?,2
2968,'2018/04/23 23:14:49:607',129,519,460,257,0,0,468,519,249,1,0,?,?,?,2
2969,'2018/04/23 23:14:49:610',129,519,460,257,0,0,468,519,249,1,0,?,?,?,2
2970,'2018/04/23 23:14:49:704',129,519,464,253,0,0,468,519,249,1,0,?,?,?,2
2971,'2018/04/23 23:14:49:707',129,519,464,253,0,0,468,519,249,1,0,?,?,?,2
2972,'2018/04/23 23:14:49:802',129,483,519,249,1,0,483,519,249,1,0,?,?,?,2
2973,'2018/04/23 23:14:49:898',129,460,511,269,1,0,460,511,269,1,0,?,?,?,2
2974,'2018/04/23 23:14:49:996',129,468,515,257,1,0,468,515,257,1,0,?,?,?,2
2975,'2018/04/23 23:14:50:088',129,519,460,253,0,0,468,515,257,1,0,?,?,?,2
2976,'2018/04/23 23:14:50:090',129,519,460,253,0,0,468,515,257,1,0,?,?,?,2
2977,'2018/04/23 23:14:50:185',129,519,464,253,0,0,468,515,257,1,0,?,?,?,2
2978,'2018/04/23 23:14:50:188',129,519,464,253,0,0,468,515,257,1,0,?,?,?,2
2979,'2018/04/23 23:14:50:283',129,452,507,245,1,0,452,507,245,1,0,?,?,?,2
2980,'2018/04/23 23:14:50:379',129,472,515,269,1,0,472,515,269,1,0,?,?,?,2
2981,'2018/04/23 23:14:50:473',129,515,460,253,0,0,472,515,269,1,0,?,?,?,2
2982,'2018/04/23 23:14:50:478',129,515,460,253,0,0,472,515,269,1,0,?,?,?,2
